path,class_id
data/processed_rois\class_6\group92000_92000_92000030_1.jpg,6
data/processed_rois\class_3\group92000_92000_92000030_2.jpg,3
data/processed_rois\class_1\group92000_92000_92000031_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000031_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000031_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000031_3.jpg,4
data/processed_rois\class_4\group92000_92000_92000031_4.jpg,4
data/processed_rois\class_3\group92000_92000_92000031_5.jpg,3
data/processed_rois\class_1\group92000_92000_92000032_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000032_1.jpg,3
data/processed_rois\class_6\group92000_92000_92000032_2.jpg,6
data/processed_rois\class_5\group92000_92000_92000032_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000032_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000033_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000033_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000033_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000033_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000033_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000034_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000034_1.jpg,1
data/processed_rois\class_4\group92000_92000_92000034_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000034_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000034_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000034_5.jpg,1
data/processed_rois\class_1\group92000_92000_92000035_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000035_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000035_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000035_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000035_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000035_5.jpg,5
data/processed_rois\class_1\group92000_92000_92000036_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000036_1.jpg,3
data/processed_rois\class_3\group92000_92000_92000036_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000036_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000036_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000037_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000037_1.jpg,2
data/processed_rois\class_2\group92000_92000_92000037_2.jpg,2
data/processed_rois\class_4\group92000_92000_92000037_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000037_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000038_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000038_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000038_2.jpg,3
data/processed_rois\class_1\group92000_92000_92000039_0.jpg,1
data/processed_rois\class_4\group92000_92000_92000039_1.jpg,4
data/processed_rois\class_6\group92000_92000_92000039_2.jpg,6
data/processed_rois\class_5\group92000_92000_92000039_3.jpg,5
data/processed_rois\class_1\group92000_92000_92000040_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000040_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000040_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000040_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000040_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000040_5.jpg,1
data/processed_rois\class_1\group92000_92000_92000041_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000041_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000041_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000041_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000041_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000042_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000042_1.jpg,3
data/processed_rois\class_5\group92000_92000_92000042_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000042_3.jpg,6
data/processed_rois\class_4\group92000_92000_92000042_4.jpg,4
data/processed_rois\class_4\group92000_92000_92000042_5.jpg,4
data/processed_rois\class_4\group92000_92000_92000043_0.jpg,4
data/processed_rois\class_4\group92000_92000_92000043_1.jpg,4
data/processed_rois\class_4\group92000_92000_92000043_2.jpg,4
data/processed_rois\class_1\group92000_92000_92000043_3.jpg,1
data/processed_rois\class_1\group92000_92000_92000044_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000044_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000044_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000044_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000044_4.jpg,5
data/processed_rois\class_4\group92000_92000_92000044_5.jpg,4
data/processed_rois\class_1\group92000_92000_92000045_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000045_1.jpg,3
data/processed_rois\class_5\group92000_92000_92000045_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000045_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000046_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000046_1.jpg,3
data/processed_rois\class_1\group92000_92000_92000046_2.jpg,1
data/processed_rois\class_1\group92000_92000_92000047_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000047_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000047_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000047_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000047_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000047_5.jpg,5
data/processed_rois\class_2\group92000_92000_92000047_6.jpg,2
data/processed_rois\class_1\group92000_92000_92000048_0.jpg,1
data/processed_rois\class_4\group92000_92000_92000048_1.jpg,4
data/processed_rois\class_4\group92000_92000_92000048_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000048_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000049_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000049_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000049_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000049_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000049_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000050_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000050_1.jpg,2
data/processed_rois\class_6\group92000_92000_92000050_2.jpg,6
data/processed_rois\class_1\group92000_92000_92000051_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000051_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000051_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000051_3.jpg,6
data/processed_rois\class_3\group92000_92000_92000051_4.jpg,3
data/processed_rois\class_1\group92000_92000_92000052_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000052_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000052_2.jpg,4
data/processed_rois\class_4\group92000_92000_92000052_3.jpg,4
data/processed_rois\class_1\group92000_92000_92000053_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000053_1.jpg,3
data/processed_rois\class_3\group92000_92000_92000053_2.jpg,3
data/processed_rois\class_6\group92000_92000_92000053_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000053_4.jpg,5
data/processed_rois\class_2\group92000_92000_92000054_0.jpg,2
data/processed_rois\class_4\group92000_92000_92000054_1.jpg,4
data/processed_rois\class_1\group92000_92000_92000055_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000055_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000055_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000055_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000055_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000055_5.jpg,5
data/processed_rois\class_1\group92000_92000_92000056_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000056_1.jpg,2
data/processed_rois\class_2\group92000_92000_92000056_2.jpg,2
data/processed_rois\class_3\group92000_92000_92000056_3.jpg,3
data/processed_rois\class_3\group92000_92000_92000056_4.jpg,3
data/processed_rois\class_5\group92000_92000_92000056_5.jpg,5
data/processed_rois\class_6\group92000_92000_92000056_6.jpg,6
data/processed_rois\class_4\group92000_92000_92000056_7.jpg,4
data/processed_rois\class_3\group92000_92000_92000056_8.jpg,3
data/processed_rois\class_1\group92000_92000_92000057_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000057_1.jpg,3
data/processed_rois\class_5\group92000_92000_92000057_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000057_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000057_4.jpg,5
data/processed_rois\class_2\group92000_92000_92000057_5.jpg,2
data/processed_rois\class_1\group92000_92000_92000057_6.jpg,1
data/processed_rois\class_1\group92000_92000_92000058_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000058_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000058_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000058_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000059_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000059_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000059_2.jpg,4
data/processed_rois\class_4\group92000_92000_92000059_3.jpg,4
data/processed_rois\class_5\group92000_92000_92000059_4.jpg,5
data/processed_rois\class_5\group92000_92000_92000059_5.jpg,5
data/processed_rois\class_4\group92000_92000_92000059_6.jpg,4
data/processed_rois\class_6\group92000_92000_92000059_7.jpg,6
data/processed_rois\class_1\group92000_92000_92000060_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000060_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000060_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000060_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000060_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000060_5.jpg,5
data/processed_rois\class_1\group92000_92000_92000061_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000061_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000061_2.jpg,3
data/processed_rois\class_5\group92000_92000_92000061_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000061_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000062_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000062_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000062_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000062_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000062_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000063_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000063_1.jpg,3
data/processed_rois\class_6\group92000_92000_92000063_2.jpg,6
data/processed_rois\class_5\group92000_92000_92000063_3.jpg,5
data/processed_rois\class_2\group92000_92000_92000063_4.jpg,2
data/processed_rois\class_5\group92000_92000_92000063_5.jpg,5
data/processed_rois\class_2\group92000_92000_92000064_0.jpg,2
data/processed_rois\class_6\group92000_92000_92000064_1.jpg,6
data/processed_rois\class_5\group92000_92000_92000064_2.jpg,5
data/processed_rois\class_5\group92000_92000_92000064_3.jpg,5
data/processed_rois\class_4\group92000_92000_92000064_4.jpg,4
data/processed_rois\class_3\group92000_92000_92000064_5.jpg,3
data/processed_rois\class_3\group92000_92000_92000064_6.jpg,3
data/processed_rois\class_1\group92000_92000_92000065_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000065_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000065_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000065_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000065_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000066_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000066_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000066_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000066_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000066_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000066_5.jpg,1
data/processed_rois\class_1\group92000_92000_92000067_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000067_1.jpg,2
data/processed_rois\class_5\group92000_92000_92000067_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000067_3.jpg,6
data/processed_rois\class_5\group92000_92000_92000067_4.jpg,5
data/processed_rois\class_3\group92000_92000_92000067_5.jpg,3
data/processed_rois\class_1\group92000_92000_92000068_0.jpg,1
data/processed_rois\class_4\group92000_92000_92000068_1.jpg,4
data/processed_rois\class_5\group92000_92000_92000068_2.jpg,5
data/processed_rois\class_6\group92000_92000_92000068_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000069_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000069_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000069_2.jpg,3
data/processed_rois\class_2\group92000_92000_92000069_3.jpg,2
data/processed_rois\class_4\group92000_92000_92000069_4.jpg,4
data/processed_rois\class_6\group92000_92000_92000069_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000070_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000070_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000070_2.jpg,4
data/processed_rois\class_6\group92000_92000_92000070_3.jpg,6
data/processed_rois\class_1\group92000_92000_92000070_4.jpg,1
data/processed_rois\class_6\group92000_92000_92000070_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000071_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000071_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000071_2.jpg,4
data/processed_rois\class_4\group92000_92000_92000071_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000071_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000071_5.jpg,5
data/processed_rois\class_1\group92000_92000_92000071_6.jpg,1
data/processed_rois\class_3\group92000_92000_92000072_0.jpg,3
data/processed_rois\class_5\group92000_92000_92000072_1.jpg,5
data/processed_rois\class_6\group92000_92000_92000072_2.jpg,6
data/processed_rois\class_1\group92000_92000_92000072_3.jpg,1
data/processed_rois\class_5\group92000_92000_92000072_4.jpg,5
data/processed_rois\class_1\group92000_92000_92000073_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000073_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000073_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000073_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000073_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000073_5.jpg,5
data/processed_rois\class_1\group92000_92000_92000074_0.jpg,1
data/processed_rois\class_6\group92000_92000_92000074_1.jpg,6
data/processed_rois\class_1\group92000_92000_92000075_0.jpg,1
data/processed_rois\class_3\group92000_92000_92000075_1.jpg,3
data/processed_rois\class_4\group92000_92000_92000075_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000075_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000075_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000075_5.jpg,5
data/processed_rois\class_4\group92000_92000_92000075_6.jpg,4
data/processed_rois\class_1\group92000_92000_92000076_0.jpg,1
data/processed_rois\class_1\group92000_92000_92000076_1.jpg,1
data/processed_rois\class_2\group92000_92000_92000076_2.jpg,2
data/processed_rois\class_3\group92000_92000_92000076_3.jpg,3
data/processed_rois\class_5\group92000_92000_92000076_4.jpg,5
data/processed_rois\class_6\group92000_92000_92000076_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000077_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000077_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000077_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000077_3.jpg,4
data/processed_rois\class_6\group92000_92000_92000077_4.jpg,6
data/processed_rois\class_5\group92000_92000_92000077_5.jpg,5
data/processed_rois\class_3\group92000_92000_92000077_6.jpg,3
data/processed_rois\class_1\group92000_92000_92000078_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000078_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000078_2.jpg,4
data/processed_rois\class_1\group92000_92000_92000079_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000079_1.jpg,2
data/processed_rois\class_6\group92000_92000_92000079_2.jpg,6
data/processed_rois\class_5\group92000_92000_92000079_3.jpg,5
data/processed_rois\class_4\group92000_92000_92000079_4.jpg,4
data/processed_rois\class_3\group92000_92000_92000079_5.jpg,3
data/processed_rois\class_1\group92000_92000_92000079_6.jpg,1
data/processed_rois\class_1\group92000_92000_92000080_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000080_1.jpg,2
data/processed_rois\class_4\group92000_92000_92000080_2.jpg,4
data/processed_rois\class_5\group92000_92000_92000080_3.jpg,5
data/processed_rois\class_6\group92000_92000_92000080_4.jpg,6
data/processed_rois\class_1\group92000_92000_92000081_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000081_1.jpg,2
data/processed_rois\class_3\group92000_92000_92000081_2.jpg,3
data/processed_rois\class_4\group92000_92000_92000081_3.jpg,4
data/processed_rois\class_5\group92000_92000_92000081_4.jpg,5
data/processed_rois\class_6\group92000_92000_92000081_5.jpg,6
data/processed_rois\class_1\group92000_92000_92000082_0.jpg,1
data/processed_rois\class_2\group92000_92000_92000082_1.jpg,2
